timestamp,value,anomaly_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 00:00:00,18.3249185392,0.0,0,0.0,0.0,0.0
2014-04-01 00:05:00,21.970327182,18.3249185392,0,0.0,0.0,0.0
2014-04-01 00:10:00,18.6248060317,20.1476228606,0,0.0,0.0,0.0
2014-04-01 00:15:00,21.9536839759,19.640017251,0,0.0,0.0,0.0
2014-04-01 00:20:00,21.9091197303,20.2184339322,0,0.0,0.0,0.0
2014-04-01 00:25:00,21.1752724156,20.5565710918,0,0.0,0.0,0.0
2014-04-01 00:30:00,20.6376918483,20.6596879791,0,0.0,0.0,0.0
2014-04-01 00:35:00,20.311228201,20.6565456747,0,0.0,0.0,0.0
2014-04-01 00:40:00,21.4644061815,20.6133809905,0,0.0,0.0,0.0
2014-04-01 00:45:00,19.1577580865,20.7079393451,0,0.0,0.0,0.0
2014-04-01 00:50:00,19.8707248499,20.5529212192,0,0.0,0.0,0.0
2014-04-01 00:55:00,20.4775598775,20.4909033674,0,0.0,0.0,0.0
2014-04-01 01:00:00,19.6447619035,20.4897914099,0,0.0,0.0,0.0
2014-04-01 01:05:00,19.7099458164,20.4247891402,0,0.0,0.0,0.0
2014-04-01 01:10:00,19.32113867,20.3737289028,0,0.0,0.0,0.0
2014-04-01 01:15:00,20.2569272667,20.3035562206,0,0.0,0.0,0.0
2014-04-01 01:20:00,21.4022981121,20.300641911,0,0.0,0.0,0.0
2014-04-01 01:25:00,18.806113512,20.3654452169,0,0.0,0.0,0.0
2014-04-01 01:30:00,21.737732155,20.2788156778,0,0.0,0.0,0.0
2014-04-01 01:35:00,20.756350615,20.3556007555,0,0.0,0.0,0.0
2014-04-01 01:40:00,21.2930928507,20.3756382485,0,0.0,0.0,0.0
2014-04-01 01:45:00,20.2247627705,20.4193265629,0,0.0,0.0,0.0
2014-04-01 01:50:00,21.1180668057,20.4104827541,0,0.0,0.0,0.0
2014-04-01 01:55:00,18.0648015894,20.4412472781,0,0.0,0.0,0.0
2014-04-01 02:00:00,21.2735216991,20.3422287078,0,0.0,0.0,0.0
2014-04-01 02:05:00,18.1605554363,20.3794804274,0,0.0,0.0,0.0
2014-04-01 02:10:00,21.5596535055,20.2941371585,0,0.0,0.0,0.0
2014-04-01 02:15:00,21.967850989,20.3410081343,0,0.0,0.0,0.0
2014-04-01 02:20:00,19.1762698487,20.3991096649,0,0.0,0.0,0.0
2014-04-01 02:25:00,18.8412742251,20.3569427747,0,0.0,0.0,0.0
2014-04-01 02:30:00,21.0614534554,20.3064204897,0,0.0,0.0,0.0
2014-04-01 02:35:00,19.0121053637,20.3307763918,0,0.0,0.0,0.0
2014-04-01 02:40:00,21.4622495327,20.2895679222,0,0.0,0.0,0.0
2014-04-01 02:45:00,18.4113703686,20.3251037285,0,0.0,0.0,0.0
2014-04-01 02:50:00,18.5038207855,20.2688174533,0,0.0,0.0,0.0
2014-04-01 02:55:00,21.9166062204,20.218388977,0,0.0,0.0,0.0
2014-04-01 03:00:00,20.6953555931,20.2655616782,0,0.0,0.0,0.0
2014-04-01 03:05:00,21.3875488977,20.27717773,0,0.0,0.0,0.0
2014-04-01 03:10:00,19.2973175094,20.3063980239,0,0.0,0.0,0.0
2014-04-01 03:15:00,20.7059349981,20.2805241645,0,0.0,0.0,0.0
2014-04-01 03:20:00,20.3769673092,20.2911594354,0,0.0,0.0,0.0
2014-04-01 03:25:00,20.4126004805,20.2932523103,0,0.0,0.0,0.0
2014-04-01 03:30:00,20.7301298382,20.2960939334,0,0.0,0.0,0.0
2014-04-01 03:35:00,20.3014366925,20.3061877917,0,0.0,0.0,0.0
2014-04-01 03:40:00,19.7162494772,20.3060798122,0,0.0,0.0,0.0
2014-04-01 03:45:00,19.1036907775,20.2929724714,0,0.0,0.0,0.0
2014-04-01 03:50:00,21.0743253237,20.2671185215,0,0.0,0.0,0.0
2014-04-01 03:55:00,18.90508972,20.2842931343,0,0.0,0.0,0.0
2014-04-01 04:00:00,20.7694172246,20.2555597299,0,0.0,0.0,0.0
2014-04-01 04:05:00,18.9333312906,20.2660466175,0,0.0,0.0,0.0
2014-04-01 04:10:00,20.5013206798,20.239392311,0,0.0,0.0,0.0
2014-04-01 04:15:00,20.9883130685,20.2445281613,0,0.0,0.0,0.0
2014-04-01 04:20:00,18.8748555556,20.2588317173,0,0.0,0.0,0.0
2014-04-01 04:25:00,18.2397732034,20.2327189595,0,0.0,0.0,0.0
2014-04-01 04:30:00,18.523894972,20.1958125566,0,0.0,0.0,0.0
2014-04-01 04:35:00,20.4239878691,20.1654140551,0,0.0,0.0,0.0
2014-04-01 04:40:00,21.3977856249,20.1700314446,0,0.0,0.0,0.0
2014-04-01 04:45:00,18.1799872849,20.1915709916,0,0.0,0.0,0.0
2014-04-01 04:50:00,20.9366050362,20.1568885139,0,0.0,0.0,0.0
2014-04-01 04:55:00,19.3652745838,20.1701040482,0,0.0,0.0,0.0
2014-04-01 05:00:00,19.9141134797,20.1566902238,0,0.0,0.0,0.0
2014-04-01 05:05:00,21.7154381994,20.1527135558,0,0.0,0.0,0.0
2014-04-01 05:10:00,19.3278860189,20.177918792,0,0.0,0.0,0.0
2014-04-01 05:15:00,19.8613477358,20.1644262083,0,0.0,0.0,0.0
2014-04-01 05:20:00,18.054729659,20.1596906072,0,0.0,0.0,0.0
2014-04-01 05:25:00,18.32639488,20.1273065926,0,0.0,0.0,0.0
2014-04-01 05:30:00,19.0343663645,20.1000200515,0,0.0,0.0,0.0
2014-04-01 05:35:00,18.1114089633,20.0841147726,0,0.0,0.0,0.0
2014-04-01 05:40:00,20.5255013042,20.0551043931,0,0.0,0.0,0.0
2014-04-01 05:45:00,19.7055934272,20.0619217396,0,0.0,0.0,0.0
2014-04-01 05:50:00,20.1925808109,20.0568313351,0,0.0,0.0,0.0
2014-04-01 05:55:00,18.6985887436,20.0587432996,0,0.0,0.0,0.0
2014-04-01 06:00:00,19.1837281177,20.0398522641,0,0.0,0.0,0.0
2014-04-01 06:05:00,20.6552978994,20.028124536,0,0.0,0.0,0.0
2014-04-01 06:10:00,21.8612108945,20.0365998518,0,0.0,0.0,0.0
2014-04-01 06:15:00,18.2016670944,20.060927999,0,0.0,0.0,0.0
2014-04-01 06:20:00,21.5615372834,20.0364640397,0,0.0,0.0,0.0
2014-04-01 06:25:00,20.3075248052,20.0562701858,0,0.0,0.0,0.0
2014-04-01 06:30:00,20.255678267,20.0594913988,0,0.0,0.0,0.0
2014-04-01 06:35:00,20.0011141408,20.0619747769,0,0.0,0.0,0.0
2014-04-01 06:40:00,18.2775763436,20.0612140189,0,0.0,0.0,0.0
2014-04-01 06:45:00,18.3595074069,20.0391938007,0,0.0,0.0,0.0
2014-04-01 06:50:00,20.4036480226,20.0187098203,0,0.0,0.0,0.0
2014-04-01 06:55:00,19.3638342857,20.02334763,0,0.0,0.0,0.0
2014-04-01 07:00:00,21.6690722663,20.0154962807,0,0.0,0.0,0.0
2014-04-01 07:05:00,19.6263621494,20.0349501158,0,0.0,0.0,0.0
2014-04-01 07:10:00,18.5731258348,20.0301990929,0,0.0,0.0,0.0
2014-04-01 07:15:00,20.858875334,20.0134511244,0,0.0,0.0,0.0
2014-04-01 07:20:00,19.1734136858,20.0230582177,0,0.0,0.0,0.0
