timestamp,value,anomaly_score,label
2013-12-02 21:15:00,73.96732207,0.0,0
2013-12-02 21:20:00,74.935882,73.96732207,0
2013-12-02 21:25:00,76.12416182,74.935882,0
2013-12-02 21:30:00,78.14070732,76.12416182,0
2013-12-02 21:35:00,79.32983574,78.14070732,0
2013-12-02 21:40:00,78.71041827,79.32983574,0
2013-12-02 21:45:00,80.26978421,78.71041827,0
2013-12-02 21:50:00,80.27282792,80.26978421,0
2013-12-02 21:55:00,80.35342468,80.27282792,0
2013-12-02 22:00:00,79.48652315,80.35342468,0
2013-12-02 22:05:00,80.78327674,79.48652315,0
2013-12-02 22:10:00,79.50815854,80.78327674,0
2013-12-02 22:15:00,79.30203285,79.50815854,0
2013-12-02 22:20:00,80.80262407,79.30203285,0
2013-12-02 22:25:00,80.37778929,80.80262407,0
2013-12-02 22:30:00,80.47923735,80.37778929,0
2013-12-02 22:35:00,81.42356028,80.47923735,0
2013-12-02 22:40:00,81.37357535,81.42356028,0
2013-12-02 22:45:00,81.69094215,81.37357535,0
2013-12-02 22:50:00,80.18124978,81.69094215,0
2013-12-02 22:55:00,81.76717835,80.18124978,0
2013-12-02 23:00:00,81.25978065,81.76717835,0
2013-12-02 23:05:00,80.30293653,81.25978065,0
2013-12-02 23:10:00,81.11459031,80.30293653,0
2013-12-02 23:15:00,81.74810877,81.11459031,0
2013-12-02 23:20:00,81.99460747,81.74810877,0
2013-12-02 23:25:00,81.2580527,81.99460747,0
2013-12-02 23:30:00,83.11803871,81.2580527,0
2013-12-02 23:35:00,81.24702121,83.11803871,0
2013-12-02 23:40:00,82.73586941,81.24702121,0
2013-12-02 23:45:00,81.72332602,82.73586941,0
2013-12-02 23:50:00,81.56235567,81.72332602,0
2013-12-02 23:55:00,81.43553422,81.56235567,0
2013-12-03 00:00:00,81.90815592,81.43553422,0
2013-12-03 00:05:00,82.45575098,81.90815592,0
2013-12-03 00:10:00,83.02758267,82.45575098,0
2013-12-03 00:15:00,83.36235646,83.02758267,0
2013-12-03 00:20:00,81.88701566,83.36235646,0
2013-12-03 00:25:00,82.88189183,81.88701566,0
2013-12-03 00:30:00,83.57965349,82.88189183,0
2013-12-03 00:35:00,83.76141298,83.57965349,0
2013-12-03 00:40:00,82.30991906,83.76141298,0
2013-12-03 00:45:00,83.05136903,82.30991906,0
2013-12-03 00:50:00,83.26333638,83.05136903,0
2013-12-03 00:55:00,84.09700706,83.26333638,0
2013-12-03 01:00:00,83.5464428,84.09700706,0
2013-12-03 01:05:00,83.48998999,83.5464428,0
2013-12-03 01:10:00,83.43534304,83.48998999,0
2013-12-03 01:15:00,85.18336642,83.43534304,0
2013-12-03 01:20:00,85.34462435,85.18336642,0
2013-12-03 01:25:00,84.67196172,85.34462435,0
2013-12-03 01:30:00,85.30276155,84.67196172,0
2013-12-03 01:35:00,84.34921079,85.30276155,0
2013-12-03 01:40:00,84.55584383,84.34921079,0
2013-12-03 01:45:00,83.7711366,84.55584383,0
2013-12-03 01:50:00,85.29834063,83.7711366,0
2013-12-03 01:55:00,85.40014591,85.29834063,0
2013-12-03 02:00:00,85.10730255,85.40014591,0
2013-12-03 02:05:00,84.97405668,85.10730255,0
2013-12-03 02:10:00,85.43784202,84.97405668,0
2013-12-03 02:15:00,84.83484013,85.43784202,0
2013-12-03 02:20:00,84.94715827,84.83484013,0
2013-12-03 02:25:00,86.16861901,84.94715827,0
2013-12-03 02:30:00,86.37621858,86.16861901,0
2013-12-03 02:35:00,86.3421685,86.37621858,0
2013-12-03 02:40:00,86.61918376,86.3421685,0
2013-12-03 02:45:00,86.30151068,86.61918376,0
2013-12-03 02:50:00,86.57173751,86.30151068,0
2013-12-03 02:55:00,86.48675455,86.57173751,0
2013-12-03 03:00:00,87.52018696,86.48675455,0
2013-12-03 03:05:00,87.00908412,87.52018696,0
2013-12-03 03:10:00,86.96641259,87.00908412,0
