timestamp,value,anomaly_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 00:00:00,18.0904862285,0.0,0,0.0,0.0,0.0
2014-04-01 00:05:00,20.3598425859,18.0904862285,0,0.0,0.0,0.0
2014-04-01 00:10:00,21.1054698472,19.2251644072,0,0.0,0.0,0.0
2014-04-01 00:15:00,21.1515852522,19.8519328872,0,0.0,0.0,0.0
2014-04-01 00:20:00,18.1371405424,20.1768459784,0,0.0,0.0,0.0
2014-04-01 00:25:00,21.6256605306,19.7689048912,0,0.0,0.0,0.0
2014-04-01 00:30:00,21.6738066877,20.0783641645,0,0.0,0.0,0.0
2014-04-01 00:35:00,20.2455614926,20.3062845249,0,0.0,0.0,0.0
2014-04-01 00:40:00,19.9283327955,20.2986941459,0,0.0,0.0,0.0
2014-04-01 00:45:00,18.1794698523,20.2575428847,0,0.0,0.0,0.0
2014-04-01 00:50:00,20.24781657,20.0497355815,0,0.0,0.0,0.0
2014-04-01 00:55:00,19.6375163271,20.0677429441,0,0.0,0.0,0.0
2014-04-01 01:00:00,21.0912256296,20.031890726,0,0.0,0.0,0.0
2014-04-01 01:05:00,19.6155342675,20.1133780263,0,0.0,0.0,0.0
2014-04-01 01:10:00,20.7343233333,20.0778177578,0,0.0,0.0,0.0
2014-04-01 01:15:00,18.405632585,20.1215847962,0,0.0,0.0,0.0
2014-04-01 01:20:00,18.5318090831,20.014337783,0,0.0,0.0,0.0
2014-04-01 01:25:00,18.5588407626,19.9271302124,0,0.0,0.0,0.0
2014-04-01 01:30:00,18.1821019992,19.8511141318,0,0.0,0.0,0.0
2014-04-01 01:35:00,20.1653154371,19.763271388,0,0.0,0.0,0.0
2014-04-01 01:40:00,21.1758709042,19.7833735905,0,0.0,0.0,0.0
2014-04-01 01:45:00,20.4416448148,19.8496829864,0,0.0,0.0,0.0
2014-04-01 01:50:00,20.2998195422,19.8765903422,0,0.0,0.0,0.0
2014-04-01 01:55:00,20.7224957136,19.8949916118,0,0.0,0.0,0.0
2014-04-01 02:00:00,19.3585812923,19.9294709493,0,0.0,0.0,0.0
2014-04-01 02:05:00,19.4478162866,19.9066353631,0,0.0,0.0,0.0
2014-04-01 02:10:00,19.2570803929,19.8889884755,0,0.0,0.0,0.0
2014-04-01 02:15:00,20.8484357314,19.8655844724,0,0.0,0.0,0.0
2014-04-01 02:20:00,18.6465613427,19.9006863031,0,0.0,0.0,0.0
2014-04-01 02:25:00,18.0521011213,19.8574406148,0,0.0,0.0,0.0
2014-04-01 02:30:00,20.3847857869,19.7972626317,0,0.0,0.0,0.0
2014-04-01 02:35:00,21.7695254589,19.8162149916,0,0.0,0.0,0.0
2014-04-01 02:40:00,20.437631668,19.8772559437,0,0.0,0.0,0.0
2014-04-01 02:45:00,21.1316866118,19.8942370262,0,0.0,0.0,0.0
2014-04-01 02:50:00,20.6911628379,19.9306326023,0,0.0,0.0,0.0
2014-04-01 02:55:00,19.9897466141,19.9523620376,0,0.0,0.0,0.0
2014-04-01 03:00:00,20.8735696071,19.953400498,0,0.0,0.0,0.0
2014-04-01 03:05:00,21.2964164954,19.9782699334,0,0.0,0.0,0.0
2014-04-01 03:10:00,18.8989265767,20.0129580008,0,0.0,0.0,0.0
2014-04-01 03:15:00,19.3445219219,19.9843930925,0,0.0,0.0,0.0
2014-04-01 03:20:00,18.89490293,19.9683963133,0,0.0,0.0,0.0
2014-04-01 03:25:00,19.8086918224,19.9422135478,0,0.0,0.0,0.0
2014-04-01 03:30:00,21.5402582037,19.9390344591,0,0.0,0.0,0.0
2014-04-01 03:35:00,19.3808284033,19.9762722206,0,0.0,0.0,0.0
2014-04-01 03:40:00,19.4978675565,19.9627394066,0,0.0,0.0,0.0
2014-04-01 03:45:00,21.4414689387,19.952408921,0,0.0,0.0,0.0
2014-04-01 03:50:00,20.061497323,19.984779791,0,0.0,0.0,0.0
2014-04-01 03:55:00,20.1417959986,19.9864120789,0,0.0,0.0,0.0
2014-04-01 04:00:00,21.4432048133,19.9896492439,0,0.0,0.0,0.0
2014-04-01 04:05:00,19.9621069481,20.0193136433,0,0.0,0.0,0.0
2014-04-01 04:10:00,20.7262301385,20.0181695094,0,0.0,0.0,0.0
2014-04-01 04:15:00,18.3425786635,20.0320530511,0,0.0,0.0,0.0
2014-04-01 04:20:00,18.7145268525,19.999563159,0,0.0,0.0,0.0
2014-04-01 04:25:00,19.6175048029,19.975317191,0,0.0,0.0,0.0
2014-04-01 04:30:00,19.9793562713,19.9686910357,0,0.0,0.0,0.0
2014-04-01 04:35:00,21.8629348049,19.968884949,0,0.0,0.0,0.0
2014-04-01 04:40:00,21.8826065322,20.0027072679,0,0.0,0.0,0.0
2014-04-01 04:45:00,21.4047883499,20.0356879567,0,0.0,0.0,0.0
2014-04-01 04:50:00,19.2623953411,20.0592931359,0,0.0,0.0,0.0
