timestamp,value,anomaly_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-02-26 21:42:53,2,0.0,0,0.0,0.0,0.0
2015-02-26 21:47:53,2,2.0,0,0.0,0.0,0.0
2015-02-26 21:52:53,4,2.0,0,0.0,0.0,0.0
2015-02-26 21:57:53,3,2.66666666667,0,0.0,0.0,0.0
2015-02-26 22:02:53,5,2.75,0,0.0,0.0,0.0
2015-02-26 22:07:53,1,3.2,0,0.0,0.0,0.0
2015-02-26 22:12:53,1,2.83333333333,0,0.0,0.0,0.0
2015-02-26 22:17:53,2,2.57142857143,0,0.0,0.0,0.0
2015-02-26 22:22:53,8,2.5,0,0.0,0.0,0.0
2015-02-26 22:27:53,4,3.11111111111,0,0.0,0.0,0.0
2015-02-26 22:32:53,2,3.2,0,0.0,0.0,0.0
2015-02-26 22:37:53,3,3.09090909091,0,0.0,0.0,0.0
2015-02-26 22:42:53,1,3.08333333333,0,0.0,0.0,0.0
2015-02-26 22:47:53,5,2.92307692308,0,0.0,0.0,0.0
2015-02-26 22:52:53,4,3.07142857143,0,0.0,0.0,0.0
2015-02-26 22:57:53,6,3.13333333333,0,0.0,0.0,0.0
2015-02-26 23:02:53,1,3.3125,0,0.0,0.0,0.0
2015-02-26 23:07:53,3,3.17647058824,0,0.0,0.0,0.0
2015-02-26 23:12:53,9,3.16666666667,0,0.0,0.0,0.0
2015-02-26 23:17:53,4,3.47368421053,0,0.0,0.0,0.0
2015-02-26 23:22:53,2,3.5,0,0.0,0.0,0.0
2015-02-26 23:27:53,4,3.42857142857,0,0.0,0.0,0.0
2015-02-26 23:32:53,1,3.45454545455,0,0.0,0.0,0.0
2015-02-26 23:37:53,4,3.34782608696,0,0.0,0.0,0.0
2015-02-26 23:42:53,6,3.375,0,0.0,0.0,0.0
2015-02-26 23:47:53,4,3.48,0,0.0,0.0,0.0
2015-02-26 23:52:53,5,3.5,0,0.0,0.0,0.0
2015-02-26 23:57:53,6,3.55555555556,0,0.0,0.0,0.0
2015-02-27 00:02:53,2,3.64285714286,0,0.0,0.0,0.0
2015-02-27 00:07:53,4,3.58620689655,0,0.0,0.0,0.0
2015-02-27 00:12:53,2,3.6,0,0.0,0.0,0.0
2015-02-27 00:17:53,1,3.54838709677,0,0.0,0.0,0.0
2015-02-27 00:22:53,2,3.46875,0,0.0,0.0,0.0
2015-02-27 00:27:53,2,3.42424242424,0,0.0,0.0,0.0
2015-02-27 00:32:53,6,3.38235294118,0,0.0,0.0,0.0
2015-02-27 00:37:53,6,3.45714285714,0,0.0,0.0,0.0
2015-02-27 00:42:53,3,3.52777777778,0,0.0,0.0,0.0
2015-02-27 00:47:53,4,3.51351351351,0,0.0,0.0,0.0
2015-02-27 00:52:53,3,3.52631578947,0,0.0,0.0,0.0
2015-02-27 00:57:53,4,3.51282051282,0,0.0,0.0,0.0
2015-02-27 01:02:53,5,3.525,0,0.0,0.0,0.0
2015-02-27 01:07:53,2,3.56097560976,0,0.0,0.0,0.0
2015-02-27 01:12:53,8,3.52380952381,0,0.0,0.0,0.0
2015-02-27 01:17:53,4,3.62790697674,0,0.0,0.0,0.0
2015-02-27 01:22:53,5,3.63636363636,0,0.0,0.0,0.0
2015-02-27 01:27:53,6,3.66666666667,0,0.0,0.0,0.0
