timestamp,value,anomaly_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-02-26 21:42:53,57,0.0,0,0.0,0.0,0.0
2015-02-26 21:47:53,43,57.0,0,0.0,0.0,0.0
2015-02-26 21:52:53,55,50.0,0,0.0,0.0,0.0
2015-02-26 21:57:53,64,51.6666666667,0,0.0,0.0,0.0
2015-02-26 22:02:53,93,54.75,0,0.0,0.0,0.0
2015-02-26 22:07:53,104,62.4,0,0.0,0.0,0.0
2015-02-26 22:12:53,89,69.3333333333,0,0.0,0.0,0.0
2015-02-26 22:17:53,87,72.1428571429,0,0.0,0.0,0.0
2015-02-26 22:22:53,57,74.0,0,0.0,0.0,0.0
2015-02-26 22:27:53,68,72.1111111111,0,0.0,0.0,0.0
2015-02-26 22:32:53,64,71.7,0,0.0,0.0,0.0
2015-02-26 22:37:53,61,71.0,0,0.0,0.0,0.0
2015-02-26 22:42:53,73,70.1666666667,0,0.0,0.0,0.0
2015-02-26 22:47:53,79,70.3846153846,0,0.0,0.0,0.0
2015-02-26 22:52:53,80,71.0,0,0.0,0.0,0.0
2015-02-26 22:57:53,76,71.6,0,0.0,0.0,0.0
2015-02-26 23:02:53,49,71.875,0,0.0,0.0,0.0
2015-02-26 23:07:53,59,70.5294117647,0,0.0,0.0,0.0
2015-02-26 23:12:53,55,69.8888888889,0,0.0,0.0,0.0
2015-02-26 23:17:53,48,69.1052631579,0,0.0,0.0,0.0
2015-02-26 23:22:53,41,68.05,0,0.0,0.0,0.0
2015-02-26 23:27:53,49,66.7619047619,0,0.0,0.0,0.0
2015-02-26 23:32:53,63,65.9545454545,0,0.0,0.0,0.0
2015-02-26 23:37:53,36,65.8260869565,0,0.0,0.0,0.0
2015-02-26 23:42:53,42,64.5833333333,0,0.0,0.0,0.0
2015-02-26 23:47:53,50,63.68,0,0.0,0.0,0.0
2015-02-26 23:52:53,35,63.1538461538,0,0.0,0.0,0.0
2015-02-26 23:57:53,41,62.1111111111,0,0.0,0.0,0.0
2015-02-27 00:02:53,39,61.3571428571,0,0.0,0.0,0.0
2015-02-27 00:07:53,48,60.5862068966,0,0.0,0.0,0.0
2015-02-27 00:12:53,31,60.1666666667,0,0.0,0.0,0.0
2015-02-27 00:17:53,35,59.2258064516,0,0.0,0.0,0.0
2015-02-27 00:22:53,32,58.46875,0,0.0,0.0,0.0
2015-02-27 00:27:53,36,57.6666666667,0,0.0,0.0,0.0
2015-02-27 00:32:53,37,57.0294117647,0,0.0,0.0,0.0
2015-02-27 00:37:53,62,56.4571428571,0,0.0,0.0,0.0
2015-02-27 00:42:53,41,56.6111111111,0,0.0,0.0,0.0
2015-02-27 00:47:53,51,56.1891891892,0,0.0,0.0,0.0
2015-02-27 00:52:53,65,56.0526315789,0,0.0,0.0,0.0
2015-02-27 00:57:53,39,56.2820512821,0,0.0,0.0,0.0
2015-02-27 01:02:53,56,55.85,0,0.0,0.0,0.0
2015-02-27 01:07:53,42,55.8536585366,0,0.0,0.0,0.0
2015-02-27 01:12:53,62,55.5238095238,0,0.0,0.0,0.0
2015-02-27 01:17:53,46,55.6744186047,0,0.0,0.0,0.0
2015-02-27 01:22:53,46,55.4545454545,0,0.0,0.0,0.0
2015-02-27 01:27:53,62,55.2444444444,0,0.0,0.0,0.0
2015-02-27 01:32:53,41,55.3913043478,0,0.0,0.0,0.0
2015-02-27 01:37:53,40,55.085106383,0,0.0,0.0,0.0
2015-02-27 01:42:53,47,54.7708333333,0,0.0,0.0,0.0
2015-02-27 01:47:53,48,54.612244898,0,0.0,0.0,0.0
2015-02-27 01:52:53,43,54.48,0,0.0,0.0,0.0
2015-02-27 01:57:53,41,54.2549019608,0,0.0,0.0,0.0
2015-02-27 02:02:53,55,54.0,0,0.0,0.0,0.0
2015-02-27 02:07:53,90,54.0188679245,0,0.0,0.0,0.0
2015-02-27 02:12:53,79,54.6851851852,0,0.0,0.0,0.0
2015-02-27 02:17:53,57,55.1272727273,0,0.0,0.0,0.0
2015-02-27 02:22:53,43,55.1607142857,0,0.0,0.0,0.0
2015-02-27 02:27:53,39,54.9473684211,0,0.0,0.0,0.0
2015-02-27 02:32:53,57,54.6724137931,0,0.0,0.0,0.0
2015-02-27 02:37:53,56,54.7118644068,0,0.0,0.0,0.0
2015-02-27 02:42:53,102,54.7333333333,0,0.0,0.0,0.0
2015-02-27 02:47:53,85,55.5081967213,0,0.0,0.0,0.0
2015-02-27 02:52:53,79,55.9838709677,0,0.0,0.0,0.0
2015-02-27 02:57:53,82,56.3492063492,0,0.0,0.0,0.0
2015-02-27 03:02:53,60,56.75,0,0.0,0.0,0.0
2015-02-27 03:07:53,47,56.8,0,0.0,0.0,0.0
2015-02-27 03:12:53,43,56.6515151515,0,0.0,0.0,0.0
2015-02-27 03:17:53,49,56.447761194,0,0.0,0.0,0.0
2015-02-27 03:22:53,60,56.3382352941,0,0.0,0.0,0.0
2015-02-27 03:27:53,55,56.3913043478,0,0.0,0.0,0.0
2015-02-27 03:32:53,63,56.3714285714,0,0.0,0.0,0.0
2015-02-27 03:37:53,57,56.4647887324,0,0.0,0.0,0.0
2015-02-27 03:42:53,61,56.4722222222,0,0.0,0.0,0.0
2015-02-27 03:47:53,59,56.5342465753,0,0.0,0.0,0.0
2015-02-27 03:52:53,35,56.5675675676,0,0.0,0.0,0.0
2015-02-27 03:57:53,69,56.28,0,0.0,0.0,0.0
2015-02-27 04:02:53,48,56.4473684211,0,0.0,0.0,0.0
2015-02-27 04:07:53,47,56.3376623377,0,0.0,0.0,0.0
