timestamp,value,anomaly_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-03-07 03:41:00,45.868,0.0,0,0.0,0.0,0.0
2014-03-07 03:46:00,47.606,45.868,0,0.0,0.0,0.0
2014-03-07 03:51:00,42.58,46.737,0,0.0,0.0,0.0
2014-03-07 03:56:00,46.03,45.3513333333,0,0.0,0.0,0.0
2014-03-07 04:01:00,44.992,45.521,0,0.0,0.0,0.0
2014-03-07 04:06:00,45.238,45.4152,0,0.0,0.0,0.0
2014-03-07 04:11:00,45.752,45.3856666667,0,0.0,0.0,0.0
2014-03-07 04:16:00,46.476,45.438,0,0.0,0.0,0.0
2014-03-07 04:21:00,42.752,45.56775,0,0.0,0.0,0.0
2014-03-07 04:26:00,46.156,45.2548888889,0,0.0,0.0,0.0
2014-03-07 04:31:00,43.35,45.345,0,0.0,0.0,0.0
2014-03-07 04:36:00,46.292,45.1636363636,0,0.0,0.0,0.0
2014-03-07 04:41:00,43.428,45.2576666667,0,0.0,0.0,0.0
2014-03-07 04:46:00,46.314,45.1169230769,0,0.0,0.0,0.0
2014-03-07 04:51:00,43.688,45.2024285714,0,0.0,0.0,0.0
2014-03-07 04:56:00,45.4,45.1014666667,0,0.0,0.0,0.0
2014-03-07 05:01:00,45.858,45.120125,0,0.0,0.0,0.0
2014-03-07 05:06:00,43.138,45.1635294118,0,0.0,0.0,0.0
2014-03-07 05:11:00,46.024,45.051,0,0.0,0.0,0.0
2014-03-07 05:16:00,46.502,45.1022105263,0,0.0,0.0,0.0
2014-03-07 05:21:00,42.606,45.1722,0,0.0,0.0,0.0
2014-03-07 05:26:00,45.47,45.05,0,0.0,0.0,0.0
2014-03-07 05:31:00,42.652,45.0690909091,0,0.0,0.0,0.0
2014-03-07 05:36:00,46.48,44.964,0,0.0,0.0,0.0
2014-03-07 05:41:00,45.47,45.0271666667,0,0.0,0.0,0.0
2014-03-07 05:46:00,44.882,45.04488,0,0.0,0.0,0.0
2014-03-07 05:51:00,42.502,45.0386153846,0,0.0,0.0,0.0
2014-03-07 05:56:00,46.104,44.9446666667,0,0.0,0.0,0.0
2014-03-07 06:01:00,43.884,44.9860714286,0,0.0,0.0,0.0
2014-03-07 06:06:00,43.944,44.9480689655,0,0.0,0.0,0.0
2014-03-07 06:11:00,46.056,44.9146,0,0.0,0.0,0.0
2014-03-07 06:16:00,45.658,44.9514193548,0,0.0,0.0,0.0
2014-03-07 06:21:00,43.662,44.9735,0,0.0,0.0,0.0
2014-03-07 06:26:00,44.074,44.9337575758,0,0.0,0.0,0.0
2014-03-07 06:31:00,42.91,44.9084705882,0,0.0,0.0,0.0
2014-03-07 06:36:00,44.32,44.8513714286,0,0.0,0.0,0.0
2014-03-07 06:41:00,44.718,44.8366111111,0,0.0,0.0,0.0
2014-03-07 06:46:00,45.658,44.8334054054,0,0.0,0.0,0.0
2014-03-07 06:51:00,42.63,44.8551052632,0,0.0,0.0,0.0
2014-03-07 06:56:00,46.478,44.7980512821,0,0.0,0.0,0.0
2014-03-07 07:01:00,46.432,44.84005,0,0.0,0.0,0.0
2014-03-07 07:06:00,41.766,44.8788780488,0,0.0,0.0,0.0
2014-03-07 07:11:00,47.008,44.8047619048,0,0.0,0.0,0.0
2014-03-07 07:16:00,44.946,44.856,0,0.0,0.0,0.0
2014-03-07 07:21:00,42.112,44.8580454545,0,0.0,0.0,0.0
2014-03-07 07:26:00,43.85,44.7970222222,0,0.0,0.0,0.0
2014-03-07 07:31:00,43.78,44.7764347826,0,0.0,0.0,0.0
2014-03-07 07:36:00,46.11,44.7552340426,0,0.0,0.0,0.0
2014-03-07 07:41:00,43.662,44.7834583333,0,0.0,0.0,0.0
2014-03-07 07:46:00,46.808,44.7605714286,0,0.0,0.0,0.0
2014-03-07 07:51:00,40.586,44.80152,0,0.0,0.0,0.0
2014-03-07 07:56:00,45.87,44.7188627451,0,0.0,0.0,0.0
2014-03-07 08:01:00,43.618,44.741,0,0.0,0.0,0.0
2014-03-07 08:06:00,43.638,44.7198113208,0,0.0,0.0,0.0
2014-03-07 08:11:00,48.412,44.6997777778,0,0.0,0.0,0.0
2014-03-07 08:16:00,40.61,44.7672727273,0,0.0,0.0,0.0
2014-03-07 08:21:00,43.402,44.6930357143,0,0.0,0.0,0.0
2014-03-07 08:26:00,42.324,44.6703859649,0,0.0,0.0,0.0
2014-03-07 08:31:00,44.564,44.6299310345,0,0.0,0.0,0.0
2014-03-07 08:36:00,42.858,44.6288135593,0,0.0,0.0,0.0
2014-03-07 08:41:00,45.638,44.5993,0,0.0,0.0,0.0
2014-03-07 08:46:00,44.32,44.6163278689,0,0.0,0.0,0.0
2014-03-07 08:51:00,40.916,44.6115483871,0,0.0,0.0,0.0
2014-03-07 08:56:00,45.586,44.5528888889,0,0.0,0.0,0.0
2014-03-07 09:01:00,43.696,44.56903125,0,0.0,0.0,0.0
2014-03-07 09:06:00,43.908,44.5556,0,0.0,0.0,0.0
2014-03-07 09:11:00,47.042,44.5457878788,0,0.0,0.0,0.0
2014-03-07 09:16:00,43.498,44.5830447761,0,0.0,0.0,0.0
2014-03-07 09:21:00,43.772,44.5670882353,0,0.0,0.0,0.0
2014-03-07 09:26:00,42.642,44.5555652174,0,0.0,0.0,0.0
2014-03-07 09:31:00,44.194,44.5282285714,0,0.0,0.0,0.0
2014-03-07 09:36:00,45.634,44.5235211268,0,0.0,0.0,0.0
2014-03-07 09:41:00,43.17,44.5389444444,0,0.0,0.0,0.0
2014-03-07 09:46:00,43.732,44.5201917808,0,0.0,0.0,0.0
2014-03-07 09:51:00,43.498,44.5095405405,0,0.0,0.0,0.0
2014-03-07 09:56:00,45.492,44.4960533333,0,0.0,0.0,0.0
2014-03-07 10:01:00,44.742,44.5091578947,0,0.0,0.0,0.0
2014-03-07 10:06:00,43.216,44.5121818182,0,0.0,0.0,0.0
2014-03-07 10:11:00,45.848,44.4955641026,0,0.0,0.0,0.0
