timestamp,value,anomaly_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-02-14 14:27:00,51.846,0.0,0,0.0,0.0,0.0
2014-02-14 14:32:00,44.508,51.846,0,0.0,0.0,0.0
2014-02-14 14:37:00,41.244,48.177,0,0.0,0.0,0.0
2014-02-14 14:42:00,48.568,45.866,0,0.0,0.0,0.0
2014-02-14 14:47:00,46.714,46.5415,0,0.0,0.0,0.0
2014-02-14 14:52:00,44.986,46.576,0,0.0,0.0,0.0
2014-02-14 14:57:00,49.108,46.311,0,0.0,0.0,0.0
2014-02-14 15:02:00,40.47,46.7105714286,0,0.0,0.0,0.0
2014-02-14 15:07:00,53.404,45.9305,0,0.0,0.0,0.0
2014-02-14 15:12:00,45.4,46.7608888889,0,0.0,0.0,0.0
2014-02-14 15:17:00,43.216,46.6248,0,0.0,0.0,0.0
2014-02-14 15:22:00,49.72,46.3149090909,0,0.0,0.0,0.0
2014-02-14 15:27:00,46.37,46.5986666667,0,0.0,0.0,0.0
2014-02-14 15:32:00,43.756,46.5810769231,0,0.0,0.0,0.0
2014-02-14 15:37:00,47.582,46.3792857143,0,0.0,0.0,0.0
2014-02-14 15:42:00,40.738,46.4594666667,0,0.0,0.0,0.0
2014-02-14 15:47:00,51.216,46.101875,0,0.0,0.0,0.0
2014-02-14 15:52:00,46.314,46.4027058824,0,0.0,0.0,0.0
2014-02-14 15:57:00,45.0,46.3977777778,0,0.0,0.0,0.0
2014-02-14 16:02:00,50.224,46.3242105263,0,0.0,0.0,0.0
2014-02-14 16:07:00,48.096,46.5192,0,0.0,0.0,0.0
2014-02-14 16:12:00,43.544,46.5942857143,0,0.0,0.0,0.0
2014-02-14 16:17:00,48.85,46.4556363636,0,0.0,0.0,0.0
2014-02-14 16:22:00,40.942,46.5597391304,0,0.0,0.0,0.0
2014-02-14 16:27:00,52.586,46.3256666667,0,0.0,0.0,0.0
2014-02-14 16:32:00,45.802,46.57608,0,0.0,0.0,0.0
2014-02-14 16:37:00,43.122,46.5463076923,0,0.0,0.0,0.0
2014-02-14 16:42:00,50.774,46.4194814815,0,0.0,0.0,0.0
2014-02-14 16:47:00,46.262,46.575,0,0.0,0.0,0.0
2014-02-14 16:52:00,43.052,46.5642068966,0,0.0,0.0,0.0
2014-02-14 16:57:00,50.718,46.4471333333,0,0.0,0.0,0.0
2014-02-14 17:02:00,45.798,46.5849032258,0,0.0,0.0,0.0
2014-02-14 17:07:00,46.55,46.5603125,0,0.0,0.0,0.0
2014-02-14 17:12:00,48.122,46.56,0,0.0,0.0,0.0
2014-02-14 17:17:00,40.23,46.6059411765,0,0.0,0.0,0.0
2014-02-14 17:22:00,52.606,46.4237714286,0,0.0,0.0,0.0
2014-02-14 17:27:00,44.652,46.5955,0,0.0,0.0,0.0
2014-02-14 17:32:00,42.84,46.542972973,0,0.0,0.0,0.0
2014-02-14 17:37:00,49.272,46.4455263158,0,0.0,0.0,0.0
2014-02-14 17:42:00,47.09,46.518,0,0.0,0.0,0.0
2014-02-14 17:47:00,45.452,46.5323,0,0.0,0.0,0.0
2014-02-14 17:52:00,46.996,46.5059512195,0,0.0,0.0,0.0
2014-02-14 17:57:00,43.194,46.5176190476,0,0.0,0.0,0.0
2014-02-14 18:02:00,52.94,46.4403255814,0,0.0,0.0,0.0
2014-02-14 18:07:00,47.212,46.5880454545,0,0.0,0.0,0.0
2014-02-14 18:12:00,43.144,46.6019111111,0,0.0,0.0,0.0
2014-02-14 18:17:00,50.658,46.5267391304,0,0.0,0.0,0.0
2014-02-14 18:22:00,46.292,46.6146382979,0,0.0,0.0,0.0
2014-02-14 18:27:00,45.164,46.6079166667,0,0.0,0.0,0.0
2014-02-14 18:32:00,47.888,46.5784489796,0,0.0,0.0,0.0
2014-02-14 18:37:00,41.852,46.60464,0,0.0,0.0,0.0
2014-02-14 18:42:00,53.17,46.5114509804,0,0.0,0.0,0.0
2014-02-14 18:47:00,44.632,46.6395,0,0.0,0.0,0.0
2014-02-14 18:52:00,43.282,46.6016226415,0,0.0,0.0,0.0
2014-02-14 18:57:00,53.192,46.5401481481,0,0.0,0.0,0.0
2014-02-14 19:02:00,45.516,46.6610909091,0,0.0,0.0,0.0
2014-02-14 19:07:00,47.23,46.6406428571,0,0.0,0.0,0.0
