timestamp,value,anomaly_score,label
2014-02-14 14:27:00,51.846,0.0,0
2014-02-14 14:32:00,44.508,51.846,0
2014-02-14 14:37:00,41.244,44.508,0
2014-02-14 14:42:00,48.568,41.244,0
2014-02-14 14:47:00,46.714,48.568,0
2014-02-14 14:52:00,44.986,46.714,0
2014-02-14 14:57:00,49.108,44.986,0
2014-02-14 15:02:00,40.47,49.108,0
2014-02-14 15:07:00,53.404,40.47,0
2014-02-14 15:12:00,45.4,53.404,0
2014-02-14 15:17:00,43.216,45.4,0
2014-02-14 15:22:00,49.72,43.216,0
2014-02-14 15:27:00,46.37,49.72,0
2014-02-14 15:32:00,43.756,46.37,0
2014-02-14 15:37:00,47.582,43.756,0
2014-02-14 15:42:00,40.738,47.582,0
2014-02-14 15:47:00,51.216,40.738,0
2014-02-14 15:52:00,46.314,51.216,0
2014-02-14 15:57:00,45.0,46.314,0
2014-02-14 16:02:00,50.224,45.0,0
2014-02-14 16:07:00,48.096,50.224,0
2014-02-14 16:12:00,43.544,48.096,0
2014-02-14 16:17:00,48.85,43.544,0
2014-02-14 16:22:00,40.942,48.85,0
2014-02-14 16:27:00,52.586,40.942,0
2014-02-14 16:32:00,45.802,52.586,0
2014-02-14 16:37:00,43.122,45.802,0
2014-02-14 16:42:00,50.774,43.122,0
2014-02-14 16:47:00,46.262,50.774,0
2014-02-14 16:52:00,43.052,46.262,0
2014-02-14 16:57:00,50.718,43.052,0
2014-02-14 17:02:00,45.798,50.718,0
2014-02-14 17:07:00,46.55,45.798,0
2014-02-14 17:12:00,48.122,46.55,0
2014-02-14 17:17:00,40.23,48.122,0
2014-02-14 17:22:00,52.606,40.23,0
2014-02-14 17:27:00,44.652,52.606,0
2014-02-14 17:32:00,42.84,44.652,0
2014-02-14 17:37:00,49.272,42.84,0
2014-02-14 17:42:00,47.09,49.272,0
2014-02-14 17:47:00,45.452,47.09,0
2014-02-14 17:52:00,46.996,45.452,0
2014-02-14 17:57:00,43.194,46.996,0
2014-02-14 18:02:00,52.94,43.194,0
2014-02-14 18:07:00,47.212,52.94,0
2014-02-14 18:12:00,43.144,47.212,0
2014-02-14 18:17:00,50.658,43.144,0
2014-02-14 18:22:00,46.292,50.658,0
2014-02-14 18:27:00,45.164,46.292,0
2014-02-14 18:32:00,47.888,45.164,0
2014-02-14 18:37:00,41.852,47.888,0
2014-02-14 18:42:00,53.17,41.852,0
2014-02-14 18:47:00,44.632,53.17,0
2014-02-14 18:52:00,43.282,44.632,0
2014-02-14 18:57:00,53.192,43.282,0
2014-02-14 19:02:00,45.516,53.192,0
2014-02-14 19:07:00,47.23,45.516,0
2014-02-14 19:12:00,46.408,47.23,0
2014-02-14 19:17:00,40.118,46.408,0
2014-02-14 19:22:00,52.536,40.118,0
2014-02-14 19:27:00,45.564,52.536,0
2014-02-14 19:32:00,43.908,45.564,0
2014-02-14 19:37:00,48.058,43.908,0
2014-02-14 19:42:00,45.4,48.058,0
2014-02-14 19:47:00,45.564,45.4,0
2014-02-14 19:52:00,53.23,45.564,0
2014-02-14 19:57:00,46.972,53.23,0
2014-02-14 20:02:00,52.816,46.972,0
2014-02-14 20:07:00,49.062,52.816,0
2014-02-14 20:12:00,46.22,49.062,0
2014-02-14 20:17:00,50.258,46.22,0
2014-02-14 20:22:00,47.16,50.258,0
2014-02-14 20:27:00,45.258,47.16,0
2014-02-14 20:32:00,49.108,45.258,0
2014-02-14 20:37:00,40.774,49.108,0
2014-02-14 20:42:00,52.5,40.774,0
2014-02-14 20:47:00,45.316,52.5,0
2014-02-14 20:52:00,41.878,45.316,0
2014-02-14 20:57:00,51.456,41.878,0
2014-02-14 21:02:00,46.902,51.456,0
2014-02-14 21:07:00,46.41,46.902,0
2014-02-14 21:12:00,47.3,46.41,0
2014-02-14 21:17:00,40.4,47.3,0
2014-02-14 21:22:00,52.058,40.4,0
2014-02-14 21:27:00,47.84,52.058,0
2014-02-14 21:32:00,42.774,47.84,0
2014-02-14 21:37:00,50.494,42.774,0
2014-02-14 21:42:00,45.364,50.494,0
2014-02-14 21:47:00,43.192,45.364,0
2014-02-14 21:52:00,48.356,43.192,0
2014-02-14 21:57:00,47.958,48.356,0
2014-02-14 22:02:00,44.026,47.958,0
2014-02-14 22:07:00,49.46,44.026,0
2014-02-14 22:12:00,47.11,49.46,0
2014-02-14 22:17:00,44.218,47.11,0
2014-02-14 22:22:00,47.154,44.218,0
2014-02-14 22:27:00,41.726,47.154,0
2014-02-14 22:32:00,53.662,41.726,0
2014-02-14 22:37:00,46.808,53.662,0
2014-02-14 22:42:00,44.834,46.808,0
2014-02-14 22:47:00,49.554,44.834,0
2014-02-14 22:52:00,45.822,49.554,0
2014-02-14 22:57:00,46.768,45.822,0
2014-02-14 23:02:00,50.71,46.768,0
2014-02-14 23:07:00,43.662,50.71,0
2014-02-14 23:12:00,53.544,43.662,0
2014-02-14 23:17:00,46.478,53.544,0
2014-02-14 23:22:00,43.052,46.478,0
2014-02-14 23:27:00,49.038,43.052,0
2014-02-14 23:32:00,46.238,49.038,0
2014-02-14 23:37:00,44.906,46.238,0
2014-02-14 23:42:00,48.51,44.906,0
2014-02-14 23:47:00,40.834,48.51,0
2014-02-14 23:52:00,52.364,40.834,0
2014-02-14 23:57:00,47.206,52.364,0
2014-02-15 00:02:00,43.31,47.206,0
2014-02-15 00:07:00,53.028,43.31,0
2014-02-15 00:12:00,46.644,53.028,0
2014-02-15 00:17:00,46.124,46.644,0
2014-02-15 00:22:00,47.802,46.124,0
2014-02-15 00:27:00,41.356,47.802,0
2014-02-15 00:32:00,52.184,41.356,0
2014-02-15 00:37:00,45.774,52.184,0
2014-02-15 00:42:00,42.792,45.774,0
2014-02-15 00:47:00,49.036,42.792,0
2014-02-15 00:52:00,45.634,49.036,0
2014-02-15 00:57:00,46.292,45.634,0
2014-02-15 01:02:00,46.738,46.292,0
